1.0	1.0	0	-0.4046647356866786	0.0
1.0	1.5848931924611136	0	-0.4046600421534581	0.0
1.0	2.51188643150958	0	-0.40465260855007085	0.0
1.0	3.981071705534973	0	-0.4046408402539719	0.0
1.0	6.309573444801933	0	-0.40462222288356153	0.0
1.0	10.0	0	-0.4045928062536665	0.0
1.0	15.848931924611142	0	-0.4045464280392442	0.0
1.0	25.11886431509581	0	-0.4044736057224036	0.0
1.0	39.810717055349734	0	-0.40436020983116455	0.0
1.0	63.09573444801933	0	-0.4041869115629265	0.0
1.0	100.0	0.40912339763168859084	-0.4039347320760515	0.0
1.0	158.48931924611142	0.92333485843830213576	-0.40362442437347196	0.0
1.0	251.18864315095823	0.98886361425841698755	-0.40355553020318047	0.0
1.0	398.1071705534973	0.998412945611205225	-0.40601432912990004	0.0
1.0	630.9573444801937	0.9999270994681411441	-0.43072247398423613	0.0
1.0	1000.0	1.0	-0.5660218234711827	0.0
1.0	1584.893192461114	1.0	-0.7176465805120013	0.0
1.0	2511.886431509582	1.0	-0.8176663423953623	0.0
1.0	3981.0717055349733	1.0	-0.9003947412407524	0.0
1.0	6309.573444801937	1.0	-0.9743991106252886	0.0
1.0	10000.0	1.0	-1.0432333277357435	0.0
1.0	15848.93192461114	1.0	-1.110492792290781	0.0
1.0	25118.864315095823	1.0	-1.1796461716595665	0.0
1.0	39810.71705534977	1.0	-1.2531496885932838	0.0
1.0	63095.73444801943	1.0	-1.3321774021705914	0.0
1.0	100000.0	1.0	-1.4170992839836556	0.0
1.5848931924611136	100000.0	1.0	-1.4168536582019857	0.0
1.5848931924611136	63095.73444801943	1.0	-1.3318701961583428	0.0
1.5848931924611136	39810.71705534977	1.0	-1.2527647544883638	0.0
1.5848931924611136	25118.864315095823	1.0	-1.1791622041021923	0.0
1.5848931924611136	15848.93192461114	1.0	-1.1098811337525984	0.0
1.5848931924611136	10000.0	1.0	-1.042455678213346	0.0
1.5848931924611136	6309.573444801937	1.0	-0.9734057677702819	0.0
1.5848931924611136	3981.0717055349733	1.0	-0.8991252173159991	0.0
1.5848931924611136	2511.886431509582	1.0	-0.8160583897972449	0.0
1.5848931924611136	1584.893192461114	1.0	-0.715513067108319	0.0
1.5848931924611136	1000.0	1.0	-0.5594442112371856	0.0
1.5848931924611136	630.9573444801937	0.99901232332855543957	-0.42246043240614783	0.0
1.5848931924611136	398.1071705534973	0.9904774560602205403	-0.40268136776788294	0.0
1.5848931924611136	251.18864315095823	0.92987542357758724696	-0.4019099769056872	0.0
1.5848931924611136	158.48931924611142	0.3997296320036601546	-0.4025974191272297	0.0
1.5848931924611136	100.0	0	-0.40318358748553496	0.0
1.5848931924611136	63.09573444801933	0	-0.40357600789792775	0.0
1.5848931924611136	39.810717055349734	0	-0.40382664217760905	0.0
1.5848931924611136	25.11886431509581	0	-0.40398488948181954	0.0
1.5848931924611136	15.848931924611142	0	-0.404084552992329	0.0
1.5848931924611136	10.0	0	-0.4041473130999496	0.0
1.5848931924611136	6.309573444801933	0	-0.404186851218177	0.0
1.5848931924611136	3.981071705534973	0	-0.40421177130548075	0.0
1.5848931924611136	2.51188643150958	0	-0.4042274833950683	0.0
1.5848931924611136	1.5848931924611136	0	-0.4042373923424159	0.0
1.5848931924611136	1.0	0	-0.40424364254940726	0.0
2.51188643150958	1.0	0	-0.4041079649130301	0.0
2.51188643150958	1.5848931924611136	0	-0.4040998457392905	0.0
2.51188643150958	2.51188643150958	0	-0.40408696352483076	0.0
2.51188643150958	3.981071705534973	0	-0.40406651099286356	0.0
2.51188643150958	6.309573444801933	0	-0.4040340065856741	0.0
2.51188643150958	10.0	0	-0.40398226659089054	0.0
2.51188643150958	15.848931924611142	0	-0.4038997019748019	0.0
2.51188643150958	25.11886431509581	0	-0.40376744575445034	0.0
2.51188643150958	39.810717055349734	0	-0.40355435664804934	0.0
2.51188643150958	63.09573444801933	0	-0.4032081274297745	0.0
2.51188643150958	100.0	0	-0.40263939353169753	0.0
2.51188643150958	158.48931924611142	0	-0.40169707611148875	0.0
2.51188643150958	251.18864315095823	0.37958771275499563917	-0.4001759518859626	0.0
2.51188643150958	398.1071705534973	0.94064188989527700935	-0.39848661211620734	0.0
2.51188643150958	630.9573444801937	0.994359921407093021	-0.409551475034131	0.0
2.51188643150958	1000.0	0.9994127400459986252	-0.5477455824736899	0.0
2.51188643150958	1584.893192461114	1.0	-0.7120607469305912	0.0
2.51188643150958	2511.886431509582	1.0	-0.8134700711114302	0.0
2.51188643150958	3981.0717055349733	1.0	-0.8970929418504484	0.0
2.51188643150958	6309.573444801937	1.0	-0.971820940163207	0.0
2.51188643150958	10000.0	1.0	-1.0412173141063703	0.0
2.51188643150958	15848.93192461114	1.0	-1.1089082146677338	0.0
2.51188643150958	25118.864315095823	1.0	-1.1783929803387914	0.0
2.51188643150958	39810.71705534977	1.0	-1.2521532770477648	0.0
2.51188643150958	63095.73444801943	1.0	-1.3313824009103215	0.0
2.51188643150958	100000.0	1.0	-1.4164637779664249	0.0
3.981071705534973	100000.0	1.0	-1.4158443752264733	0.0
3.981071705534973	63095.73444801943	1.0	-1.3306070133102779	0.0
3.981071705534973	39810.71705534977	1.0	-1.2511806157613952	0.0
3.981071705534973	25118.864315095823	1.0	-1.1771683183458812	0.0
3.981071705534973	15848.93192461114	1.0	-1.107357383106074	0.0
3.981071705534973	10000.0	1.0	-1.0392397639881608	0.0
3.981071705534973	6309.573444801937	1.0	-0.969282400772549	0.0
3.981071705534973	3981.0717055349733	1.0	-0.8938199293968128	0.0
3.981071705534973	2511.886431509582	1.0	-0.8092628262404862	0.0
3.981071705534973	1584.893192461114	0.99968610612876439205	-0.7063995761876106	0.0
3.981071705534973	1000.0	0.9974050003851564355	-0.5244867988321502	0.0
3.981071705534973	630.9573444801937	0.95892396804754659805	-0.391642152814816	0.0
3.981071705534973	398.1071705534973	0.33622481288395079054	-0.3952937296910279	0.0
3.981071705534973	251.18864315095823	0	-0.39990211637911716	0.0
3.981071705534973	158.48931924611142	0	-0.4022560466210528	0.0
3.981071705534973	100.0	0	-0.40351443682914445	0.0
3.981071705534973	63.09573444801933	0	-0.4042266313339891	0.0
3.981071705534973	39.810717055349734	0	-0.40464593685156414	0.0
3.981071705534973	25.11886431509581	0	-0.40489916982306917	0.0
3.981071705534973	15.848931924611142	0	-0.4050545958961657	0.0
